ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1095477-112-190829357,1,5,2023,1,19,45,8,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,3,DESIDERIO MACÍAS SILVA,JOSÉ GUERRA PALOS,,-102.239838,21.87054572,785
1095477-112-190829358,1,5,2023,1,22,15,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,CONVENCIÓN DE 1914 SUR,,-102.28198,21.86654482,786
1095477-112-190829359,1,5,2023,1,7,40,9,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,ESFUERZO NACIONAL,GENTE BUENA,,-102.2566475,21.89391706,787
1095477-112-190829360,1,5,2023,1,9,30,9,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,AGUASCALIENTES PONIENTE,,-102.319616,21.87119274,788
1095477-112-190829361,1,5,2023,1,10,0,9,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO,EMILIANO ZAPATA,,-102.2459222,21.86695605,789
1095477-112-190829365,1,5,2023,1,10,0,9,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,BENJAMÍN DE LA MORA,,-102.296935,21.88688422,790
1095477-112-190829366,1,5,2023,1,10,0,9,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,CONVENCIÓN DE 1914 SUR,,-102.2929799,21.858084,791
1095477-112-190829367,1,5,2023,1,12,55,9,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,CUMBRES DE TENANGO,SIERRA ALTEÑA,,-102.2509537,21.90681398,792
1095477-112-190829371,1,5,2023,1,14,35,9,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,FUNDICIÓN,CALLE DEL CARMEN,,-102.3053602,21.88905615,793
1095477-112-190829368,1,5,2023,1,14,45,9,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,OJOCALIENTE,,-102.2590076,21.88302183,794
1095477-112-190829370,1,5,2023,1,15,30,9,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,61,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,AVENIDA ADOLFO LOPEZ MATEOS,,-102.2814624,21.87852726,795
1095477-112-190829369,1,5,2023,1,17,0,9,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,SIERRA ALTEÑA,SIERRA DE LAS GARZAS,,-102.2529377,21.90564021,796
1095477-112-190829372,1,5,2023,1,18,50,9,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CANAL INTERCEPTOR,ALFONSO GARCÍA R.,,-102.2740209,21.89213777,797
1095477-112-190829373,1,5,2023,1,0,50,10,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,FLOR DE NOCHEBUENA,SAN JAVIER,,-102.2741198,21.82002321,798
1095477-112-190829374,1,5,2023,1,2,45,10,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,ING. MIGUEL ÁNGEL BARBERENA VEGA,INGENIEROS,,-102.264873,21.89636163,799
1095477-112-190829375,1,5,2023,1,11,44,10,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,9,28,0,0,0,0,0,0,0,1,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSÉ MARÍA CHÁVEZ,,-102.2959321,21.87844963,800
1095477-112-190829376,1,5,2023,1,15,45,10,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,IZTACCÍHUATL,,-102.2687054,21.87791136,801
1095477-112-190829378,1,5,2023,1,18,25,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,ALBÉNIZ,,-102.275365,21.89214732,802
1095477-112-190829377,1,5,2023,1,19,0,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SIGLO XXI,,-102.2907731,21.84477635,803
1095477-112-190829381,1,5,2023,1,20,15,10,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,,,-102.2923129,21.81174952,804
1095477-112-190829379,1,5,2023,1,20,30,10,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,70,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,OJOCALIENTE,,-102.2542269,21.87028825,805
1095477-112-190829380,1,5,2023,1,20,30,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ARROYO,,-102.320327,21.84279017,806
1095477-112-190829382,1,5,2023,1,0,5,11,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,16 DE SEPTIEMBRE,,-102.2918266,21.87914116,807
1095477-112-190829383,1,5,2023,1,6,56,11,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,26,0,1,0,0,0,0,0,0,0,0,0,1,2,ESTACIÓN CAÑADA,CAÑADA GRANDE,,-102.2470044,21.88129309,808
1095477-112-190829384,1,5,2023,1,16,50,11,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,JESÚS TERÁN,,-102.2960396,21.88843389,809
1095477-112-190829385,1,5,2023,1,0,15,12,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,TECNOLÓGICO,,-102.2554292,21.87425432,810
1095477-112-190829386,1,5,2023,1,2,40,12,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,,,-102.2912926,21.93387955,811
1095477-112-190829396,1,5,2023,1,3,0,12,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN ANTONIO,AVENIDA SAN ANTONIIO,,-102.3206107,21.83308134,812
1095477-112-190829387,1,5,2023,1,8,0,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,DOCTOR JESÚS DÍAZ DE LEÓN,,-102.2937482,21.87894503,813
1095477-112-190829388,1,5,2023,1,12,30,12,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,43,0,0,0,1,0,0,0,0,0,0,0,1,2,HACIENDA DE OJOCALIENTE,HACIENDA JALTOMATE,,-102.2491871,21.88786985,814
1095477-112-190829389,1,5,2023,1,15,0,12,5,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,0,0,0,0,1,0,0,0,0,0,1,2,SIGLO XXI,MÉXICO LIBRE,,-102.2653041,21.85312338,815
1095477-112-190829390,1,5,2023,1,15,30,12,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,SILVESTRE GÓMEZ,SILVESTRE GOMEZ,,-102.3100376,21.90782503,816
1095477-112-190829391,1,5,2023,1,15,45,12,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PRINCIPAL MERCADO CENTRAL DE ABASTOS,ANDADOR DEL ABASTO,,-102.289493,21.83235162,817
1095477-112-190829392,1,5,2023,1,18,30,12,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,GENERAL FORTUNATO MAYCOTTE,,-102.3113582,21.85893823,818
1095477-112-190829393,1,5,2023,1,20,42,12,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,INDEPENDENCIA,,-102.2980666,21.92514903,819
1095477-112-190829397,1,5,2023,1,21,0,12,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,1,0,0,0,0,0,1,2,CANAL INTERCEPTOR,ALFONSO GARCÍA R.,,-102.2736841,21.89199934,820
1095477-112-190829394,1,5,2023,1,0,10,13,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,DIEGO DE IBARRA,,-102.2891304,21.85886232,821
1095477-112-190829395,1,5,2023,1,1,30,13,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,DÁTIL,,-102.2712741,21.8763362,822
1095477-112-190829398,1,5,2023,1,5,42,13,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403,823
1095477-112-190829399,1,5,2023,1,11,40,13,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,28,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE DE LA INFANTERÍA,CALLE DE LA ALIANZA,,-102.2496535,21.84754666,824
1095477-112-190829400,1,5,2023,1,15,20,13,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,SALVADOR DALÍ,DAVID ALFARO SIQUEIROS,,-102.2672903,21.89391889,825
1095477-112-190829401,1,5,2023,1,15,20,13,6,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TANQUE DE LOS JIMÉNEZ,,-102.2524493,21.88992097,826
1095477-112-190829402,1,5,2023,1,16,10,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,FRANCISCO G. HORNEDO,,-102.2960325,21.87879151,827
1095477-112-190829403,1,5,2023,1,17,40,13,6,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,PROFESOR ENRIQUE OLIVARES SANTANA,PROLONGACIÓN PASEO DE LA ASUNCIÓN,,-102.3017476,21.85333427,828
1095477-112-190829404,1,5,2023,1,18,50,13,6,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,23,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,MARIANO MATAMOROS SUR,,-102.2994906,21.8776086,829
1095477-112-190829405,1,5,2023,1,19,8,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,LUIS URBINA,,-102.2608604,21.91382617,830
1095477-112-190829406,1,5,2023,1,22,50,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS AMÉRICAS,CONVENCIÓN DE 1914 SUR,,-102.3029416,21.86691342,831
1095477-112-190829407,1,5,2023,1,1,0,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,MONTE ALBÁN,,-102.2824408,21.85583754,832
1095477-112-190829409,1,5,2023,1,1,15,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,EMILIANO ZAPATA,,-102.2457261,21.86627728,833
1095477-112-190829408,1,5,2023,1,1,35,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,CANADÁ,,-102.3087107,21.85869715,834
1095477-112-190829410,1,5,2023,1,1,40,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,SALVADOR DÍAZ,FRANCISCO I. MADERO,,-102.274733,21.80139248,835
1095477-112-190829411,1,5,2023,1,1,45,14,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,FÉLIX DE LA PAZ,,-102.2969455,21.89382075,836
1095477-112-190829414,1,5,2023,1,3,45,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,1,0,0,0,0,0,0,0,1,2,HACIENDA SANTORAL,,,-102.2705435,21.80498095,837
1095477-112-190829415,1,5,2023,1,4,40,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ H. ESCOBEDO,PARQUE VÍA,,-102.272356,21.89526594,838
1095477-112-190829417,1,5,2023,1,7,50,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,SARGENTO LIBERATO SANTA CRUZ,GENERAL ENRIQUE ESTRADA,,-102.2914784,21.89322532,839
1095477-112-190829418,1,5,2023,1,11,20,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA DE LA CONVENCIÓN ORIENTE,GREGORIO MARTÍNEZ SOTO,,-102.2802323,21.89891975,840
1095477-112-190829424,1,5,2023,1,14,20,14,7,1,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULA DE J. JIMÉNEZ DE YÁÑEZ,ALICIA TISCAREÑO S.,,-102.2545796,21.90447995,841
1095477-112-190829420,1,5,2023,1,19,50,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,35,0,2,0,2,0,0,0,0,0,0,0,4,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,16 DE SEPTIEMBRE,,-102.2918264,21.87914296,842
1095477-112-190829419,1,5,2023,1,21,0,14,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,56,0,1,0,0,0,0,0,0,0,0,0,1,2,MARIANO HIDALGO,JOSÉ MARÍA LICEAGA,,-102.2565769,21.85377294,843
1095624-619-174487643,1,5,2023,1,21,9,14,7,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,,,"AGUASCALIENTES - JOSÉ MARÍA MORELOS, KILOMETRO 04+500",-102.2286268,21.93497027,844
1095477-112-190829426,1,5,2023,1,23,10,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES SUR,BELISARIO DOMÍNGUEZ,,-102.3064624,21.85850355,845
1095477-112-190829422,1,5,2023,1,23,14,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,NIÑOS HÉROES,A ZACATECAS,,-102.2910477,21.93884653,846
1095477-112-190829423,1,5,2023,1,2,20,15,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,JUAN SORIANO,,-102.2622169,21.92276438,847
1095477-112-190829425,1,5,2023,1,9,0,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,SIERRA COLORADA,,-102.2522467,21.91234002,848
1095477-112-190829427,1,5,2023,1,10,0,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL REY,DIAGONAL ALFIL,,-102.2525808,21.84481529,849
1095477-112-190829432,1,5,2023,1,14,21,15,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN G. ALVARADO,MANUEL FERNÁNDEZ SÁNCHEZ,,-102.2579221,21.94081141,850
1095477-112-190829428,1,5,2023,1,15,0,15,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,FRATERNIDAD,AVENIDA POLIDUCTO,,-102.2428761,21.87152154,851
1095477-112-190829433,1,5,2023,1,17,45,15,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,HÉROE DE NACOZARI SUR,PASEO DE LA CRUZ,,-102.2816334,21.87358417,852
1095477-112-190829429,1,5,2023,1,18,20,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MARIANO ESCOBEDO,MONTE ALBÁN,,-102.272955,21.85610489,853
1095477-112-190829430,1,5,2023,1,20,55,15,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,42,0,1,0,0,0,0,0,0,0,0,0,1,2,NIETO,DOCTOR PEDRO DE ALBA,,-102.307496,21.87603923,854
1095477-112-190829431,1,5,2023,1,8,30,16,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES NORTE,SAN JULIÁN,,-102.3079283,21.91611402,855
1095477-112-190829434,1,5,2023,1,22,20,16,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MARIANO SALAS,,-102.248265,21.86247638,856
1095477-112-190829435,1,5,2023,1,4,0,17,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,HERMANOS GALEANA,,-102.2636598,21.85353082,857
1095477-112-190829438,1,5,2023,1,9,30,17,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,16,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,LIBRAMIENTO POCITOS,,-102.3308581,21.91514541,858
1095477-112-190829436,1,5,2023,1,10,20,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,DE LOS MAESTROS,,-102.325174,21.84001203,859
1095477-112-190829439,1,5,2023,1,18,32,17,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,NIZA,,-102.3185003,21.87369155,860
1095477-112-190829440,1,5,2023,1,20,45,17,3,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,55,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES SUR,SARGENTO LUCIANO PONCE,,-102.2960666,21.85808432,861
1095477-112-190829441,1,5,2023,1,6,30,18,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,1,0,0,0,0,0,0,0,1,2,OJOCALIENTE,LOS CONOS,,-102.2509557,21.87778171,862
1095477-112-190829442,1,5,2023,1,11,30,18,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,ALAMEDA,,-102.2789101,21.88312742,863
1095477-112-190829443,1,5,2023,1,14,30,18,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,8,76,0,0,0,0,0,0,0,1,0,0,0,1,2,LAS AMÉRICAS,REPÚBLICA MEXICANA,,-102.3034825,21.86426443,864
1095477-112-190829444,1,5,2023,1,14,40,18,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,53,0,1,0,2,0,0,0,0,0,0,0,3,2,GUADALUPANO,SIGLO XXI,,-102.2569997,21.90699071,865
1095477-112-190829445,1,5,2023,1,16,25,18,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO I. MADERO,FRANCISCO I. MADERO,,-102.2931233,21.88191613,866
1095477-112-190829449,1,5,2023,1,17,30,18,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,LICENCIADO ADOLFO RUÍZ CORTINES,,-102.3223721,21.87137823,867
1095477-112-190829450,1,5,2023,1,22,30,18,4,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN,LICENCIADO LUIS CABRERA,,-102.3048935,21.85047917,868
1095477-112-190829451,1,5,2023,1,23,50,18,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES SUR,CORREGIDORA,,-102.2632492,21.8599156,869
1095477-112-190829446,1,5,2023,1,0,35,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,ARTILLERO MIER,,-102.2693525,21.85405098,870
1095477-112-190829457,1,5,2023,1,2,5,19,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,A,,-102.2528764,21.8624228,871
1095477-112-190829447,1,5,2023,1,2,30,19,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,CANAL INTERCEPTOR,CANAL INTERCEPTOR NORTE,,-102.3076977,21.90291906,872
1095477-112-190829448,1,5,2023,1,2,30,19,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN CAYETANO,SAN RAFAEL,,-102.3065209,21.90072988,873
1095477-112-190829465,1,5,2023,1,3,0,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN JUAN DE LOS LAGOS,SAN JUAN DE LOS LAGOS,,-102.3105268,21.924414,874
1095477-112-190829452,1,5,2023,1,3,20,19,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,JOSÉ LUIS CUEVAS,,-102.2616158,21.92055732,875
1095477-112-190829453,1,5,2023,1,9,0,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,HERMANOS GALEANA,,-102.2649618,21.85992011,876
1095477-112-190829454,1,5,2023,1,14,0,19,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,CASIA PONIENTE,BELLA VISTA,,-102.2422502,21.9177702,877
1095477-112-190829455,1,5,2023,1,14,25,19,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,A,H,,-102.2831271,21.90968318,878
1095477-112-190829461,1,5,2023,1,17,13,19,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,AVENIDA DE LOS FUNDADORES,,-102.2818069,21.87086066,879
