ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1124470-999-4,31,4,2023,50,12,44,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,36,0,1,0,2,0,0,0,0,0,0,0,3,2,42,77,,-89.61460559,20.95419111,259820
1124470-999-5,31,4,2023,50,17,58,1,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,39,0,1,0,1,0,0,0,0,0,0,0,2,2,10,23,,-89.69935472,21.01194836,259821
1124470-999-6,31,4,2023,50,18,25,1,6,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,19,0,1,0,0,0,0,0,0,0,0,0,1,2,172,166,,-89.54555096,20.98552834,259822
1124470-999-7,31,4,2023,50,21,1,1,6,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,53,0,1,0,0,0,2,0,0,0,0,0,3,2,50,173,,-89.61892508,20.90382055,259823
1124470-999-8,31,4,2023,50,22,43,1,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,8,38,0,0,0,0,0,0,0,0,0,0,0,0,3,81 A,92,,-89.64450607,20.95187069,259824
1124470-999-9,31,4,2023,50,23,25,1,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,26,0,0,0,0,0,0,0,0,0,0,0,0,3,21 A,10,,-89.67430477,20.92776983,259825
1124470-999-10,31,4,2023,50,23,28,2,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,16,,-89.67526993,20.90881694,259826
1124470-999-11,31,4,2023,50,4,43,3,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA TECNOLOGICO,TECNOLÓGICO,,-89.6267223,21.02764467,259827
1124470-999-12,31,4,2023,50,4,55,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,37,0,1,0,1,0,0,0,0,0,0,0,2,2,60,65,,-89.62350572,20.96521754,259828
1124470-999-13,31,4,2023,50,6,28,3,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,37,0,1,0,0,0,0,0,0,0,0,0,1,2,50,45,,-89.64456395,21.0357896,259829
1124470-999-14,31,4,2023,50,7,43,3,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,21,0,1,0,0,0,0,0,0,0,0,0,1,2,159 E,32,,-89.60780222,20.91303214,259830
1124470-999-15,31,4,2023,50,13,45,3,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5 B,34,,-89.64018794,20.99691821,259831
1124470-999-17,31,4,2023,50,6,0,4,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,24 A,,,-89.5792165,21.01989074,259832
1124470-999-18,31,4,2023,50,8,39,4,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,8,40,0,0,0,0,0,0,0,0,0,0,0,0,3,44,23,,-89.62687311,21.04416945,259833
1124470-999-19,31,4,2023,50,10,35,4,2,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,8,30,0,1,0,1,0,0,0,0,0,0,0,2,2,20,25,,-89.65106596,20.96920714,259834
1124470-999-20,31,4,2023,50,14,2,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,25,0,1,0,1,0,0,0,0,0,0,0,2,2,20,25,,-89.63108811,21.00758285,259835
1124470-999-21,31,4,2023,50,14,55,4,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,1,0,0,0,0,0,1,2,LICENCIADO MANUEL BERZUNZA,YUCATÁN (17),,-89.56626509,21.02173577,259836
1124470-999-22,31,4,2023,50,20,40,4,2,1,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,54,0,1,0,0,0,0,0,0,0,0,0,1,2,54,COLONIAS (111),,-89.62444583,20.93803332,259837
1124470-999-23,31,4,2023,50,21,14,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,FIDEL VELÁZQUEZ (CALLE 59),59-DIAGONAL,,-89.56609798,20.96827651,259838
1124470-999-25,31,4,2023,50,4,7,5,3,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,24,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO MANUEL BERZUNZA,JACINTO CANEK (59 A),,-89.67324315,20.99555614,259839
1124470-999-26,31,4,2023,50,5,20,5,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,21,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO MANUEL BERZUNZA,LATERAL,,-89.60516836,21.04068772,259840
1124470-999-27,31,4,2023,50,10,0,5,3,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,28,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA 51,,,-89.70577213,20.93309642,259841
1124470-999-28,31,4,2023,50,0,30,6,4,2,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,6,8,39,0,1,0,0,0,0,0,0,0,0,0,1,2,39,6,,-89.56375846,20.99682498,259842
1124470-999-29,31,4,2023,50,3,13,6,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,46,0,1,0,0,0,0,0,0,0,0,0,1,2,MANUEL BERZUNZA,LICENCIADO MANUEL BERZUNZA (LATERAL),,-89.56606384,20.96834615,259843
1124470-999-30,31,4,2023,50,6,0,6,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,36,41,,-89.58069414,20.9833815,259844
1124470-999-31,31,4,2023,50,9,10,6,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,64,69,,-89.62685671,20.96263267,259845
1124470-999-32,31,4,2023,50,9,45,6,4,2,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,6,8,33,0,0,0,0,0,0,0,1,0,0,0,1,2,28,25,,-89.56303438,21.04052081,259846
1124470-999-33,31,4,2023,50,15,55,6,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL BERZUNZA,7,,-89.56376491,20.98187508,259847
1124470-999-34,31,4,2023,50,17,47,6,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,35,0,1,0,2,0,0,0,0,0,0,0,3,2,REFORMA (72),COLÓN (33A),,-89.62440804,20.98669922,259848
1124470-999-35,31,4,2023,50,4,36,7,5,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,20 A,,,-89.58122827,21.08689662,259849
1124470-999-36,31,4,2023,50,5,5,7,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,36,0,1,0,0,0,0,0,0,0,0,0,1,2,106,59 G,,-89.6506309,20.97830706,259850
1124470-999-37,31,4,2023,50,6,5,7,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7 (45),,-89.5720224,20.98153291,259851
1124470-999-38,31,4,2023,50,7,5,7,5,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,JUAN PABLO II,,-89.68264498,20.95822354,259852
1124470-999-40,31,4,2023,50,20,47,7,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,54,141,,-89.62885,20.91822314,259853
1124470-999-41,31,4,2023,50,1,35,8,6,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,17,TECNOLÓGICO (60),,-89.62514855,21.01491593,259854
1124470-999-42,31,4,2023,50,13,31,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,57,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,,-89.57824825,21.02090762,259855
1124470-999-43,31,4,2023,50,16,56,8,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,74,0,0,0,0,0,0,0,0,0,0,0,0,3,34 JOSÉ VASCONCELOS,23,,-89.57759099,21.00997998,259856
1124470-999-44,31,4,2023,50,18,25,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,34,0,0,0,0,0,0,0,0,0,0,0,0,3,22,8,,-89.60478512,21.00394287,259857
1124470-999-45,31,4,2023,50,20,41,8,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,124 C,JACINTO CANEK (59 A),,-89.66013589,20.98838839,259858
1124470-999-46,31,4,2023,50,0,4,9,7,2,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,4,8,20,0,1,0,0,0,0,0,0,0,0,0,1,2,48,33,,-89.5811906,20.98781953,259859
1124470-999-47,31,4,2023,50,1,0,9,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,34,0,1,0,0,0,0,0,0,0,0,0,1,2,60,COLÓN (33A),,-89.61976952,20.98616613,259860
1124470-999-48,31,4,2023,50,7,2,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,37,0,0,0,0,0,0,0,0,0,0,0,0,3,64 A,109,,-89.696712,20.98318543,259861
1124470-999-49,31,4,2023,50,10,18,9,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,69,,-89.58101363,20.94436456,259862
1124470-999-50,31,4,2023,50,17,20,9,7,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,27,0,0,0,1,0,0,0,0,0,0,0,1,2,MANUEL BERZUNZA,98,,-89.66785677,20.89466885,259863
1124470-999-51,31,4,2023,50,22,48,9,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,59 G,,-89.64972088,20.97883252,259864
1124470-999-52,31,4,2023,50,3,3,10,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,40,0,0,0,0,0,0,0,0,0,0,0,0,3,46,41,,-89.57756341,20.99595538,259865
1124470-999-53,31,4,2023,50,17,0,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,54,65,,-89.61955233,20.96440151,259866
1124470-999-54,31,4,2023,50,8,0,11,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,56,65,,-89.6210419,20.96470544,259867
1124470-999-55,31,4,2023,50,8,15,11,2,1,0,10,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,42,0,1,0,1,0,0,0,0,0,0,0,2,2,4,49,,-89.56269079,20.99155695,259868
1124470-999-56,31,4,2023,50,15,2,11,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,7,29,0,1,0,0,0,0,0,0,0,0,0,1,2,19 A DIAGONAL,20 K,,-89.56664672,21.01279395,259869
1124470-999-58,31,4,2023,50,2,30,12,3,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,7,19,0,1,0,0,0,0,0,0,0,0,0,1,2,161,90,,-89.65250818,20.91522792,259870
1124470-999-59,31,4,2023,50,10,29,12,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,7,63,0,1,0,0,0,0,0,0,0,0,0,1,2,50 DIAGONAL (PROLONGACIÓN PASEO DE MONTEJO),1,,-89.62318896,21.02457942,259871
1124470-999-60,31,4,2023,50,12,16,12,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,CÁMARA DE COMERCIO,46,,-89.61387776,21.02043235,259872
1124470-999-61,31,4,2023,50,15,40,12,3,1,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,5,7,54,0,0,0,0,0,0,0,1,0,0,0,1,2,100,66 C,,-89.64281288,20.94702786,259873
1124470-999-62,31,4,2023,50,17,5,12,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,1,0,0,0,0,0,0,0,0,0,1,2,114,83,,-89.72588174,20.99071112,259874
1124470-999-63,31,4,2023,50,2,55,13,4,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,29,0,1,0,0,0,0,0,0,0,0,0,1,2,4,45,,-89.56238419,20.99367376,259875
1124470-999-64,31,4,2023,50,3,2,13,4,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,,,-89.68565774,21.01592115,259876
1124470-999-65,31,4,2023,50,15,50,13,4,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,1,0,0,0,0,0,0,0,0,0,1,2,86,,,-89.65281799,20.88531569,259877
1124470-999-66,31,4,2023,50,18,8,13,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,1,0,0,0,0,0,0,0,0,0,1,2,28,20,,-89.600944,20.95106685,259878
1124470-999-67,31,4,2023,50,4,42,14,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,49 B,,-89.64164777,21.03248949,259879
1124470-999-68,31,4,2023,50,17,12,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,21,0,1,0,0,0,0,0,0,0,0,0,1,2,34 A,21,,-89.645006,21.01248127,259880
1124470-999-69,31,4,2023,50,18,17,14,5,2,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,7,37,0,1,0,0,0,0,0,0,0,0,0,1,2,42,67,,-89.60596381,20.92256523,259881
1124470-999-70,31,4,2023,50,18,20,14,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,78,55,,-89.66774961,21.0342144,259882
1124470-999-71,31,4,2023,50,18,30,14,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,18 A,17,,-89.63077962,21.01542642,259883
1124470-999-72,31,4,2023,50,20,33,14,5,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,55,,-89.67160225,20.99754482,259884
1124470-999-73,31,4,2023,50,20,58,14,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,7,58,0,0,0,0,0,0,0,0,0,0,0,0,3,PERIFÉRICO - SAN ANTONIO HOOL,,,-89.6704195,21.05153292,259885
1124470-999-74,31,4,2023,50,21,47,14,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,48,0,1,0,0,0,0,0,0,0,0,0,1,2,JACINTO CANEK (59 A),136,,-89.66961235,20.9932558,259886
1124470-999-75,31,4,2023,50,0,10,15,6,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,181,,,-89.6579863,20.90015318,259887
1124470-999-76,31,4,2023,50,0,40,15,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,COLONIAS (21),,-89.62801252,20.9972329,259888
1124470-999-77,31,4,2023,50,3,29,15,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,70,,-89.63242663,20.95537044,259889
1124470-999-78,31,4,2023,50,5,33,15,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,58,73,,-89.62329121,20.95953758,259890
1124470-999-79,31,4,2023,50,5,36,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL BERZUNZA,33,,-89.56117297,20.99990714,259891
1124470-999-80,31,4,2023,50,9,2,15,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,7,41,0,1,0,0,0,0,0,0,0,0,0,1,2,20 A,27,,-89.57390623,20.95820198,259892
1124470-999-82,31,4,2023,50,13,13,15,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,7,56,0,0,0,0,0,0,0,0,0,0,0,0,3,10,63,,-89.59455906,20.96345633,259893
1124470-999-83,31,4,2023,50,21,46,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,MADERO (31),71 D,,-89.6625439,20.97324958,259894
1124470-999-84,31,4,2023,50,0,4,16,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,7,27,0,1,0,0,0,0,0,0,0,0,0,1,2,ITZÁES,47 DIAGONAL,,-89.63970137,20.9806256,259895
1124470-999-85,31,4,2023,50,0,26,16,7,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,4,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,86,171 A,,-89.64841866,20.90772583,259896
1124470-999-86,31,4,2023,50,0,30,16,7,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,5,8,23,0,0,0,0,0,0,0,0,0,0,0,0,3,26 (16),FIDEL VELÁZQUEZ (CALLE 59),,-89.56875595,20.96786154,259897
1124470-999-87,31,4,2023,50,12,55,16,7,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,6,9,99,0,1,0,0,0,0,0,0,0,0,0,1,2,60,43,,-89.62117516,20.97798717,259898
1124470-999-88,31,4,2023,50,18,57,16,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,1,0,0,0,0,0,0,0,1,2,103 A,50,,-89.61999243,20.94058237,259899
1124470-999-89,31,4,2023,50,20,42,16,7,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,47,0,1,0,0,0,0,0,0,0,0,0,1,2,17,22,,-89.57957554,21.09955989,259900
1124470-999-90,31,4,2023,50,22,56,16,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,23,0,1,0,0,0,0,0,0,0,0,0,1,2,32,1 C (63),,-89.60712755,21.01693108,259901
1124470-999-91,31,4,2023,50,0,28,17,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,20,0,1,0,0,0,0,0,0,0,0,0,1,2,26,93,,-89.68808321,20.94457793,259902
1124470-999-92,31,4,2023,50,0,51,17,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,97,,-89.64416691,20.94803365,259903
1124470-999-93,31,4,2023,50,8,13,17,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,33,0,1,0,0,0,0,0,0,0,0,0,1,2,32,41,,-89.68421846,20.96898629,259904
1124470-999-95,31,4,2023,50,12,48,18,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,85,60,,-89.62623191,20.95214363,259905
1124470-999-96,31,4,2023,50,13,25,18,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,52,65,,-89.61831754,20.96413764,259906
1124470-999-97,31,4,2023,50,16,37,18,2,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,23,0,2,0,1,0,0,0,0,0,0,0,3,2,48,19,,-89.64616274,20.99112741,259907
1124470-999-98,31,4,2023,50,17,37,18,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,44,0,2,0,1,0,0,0,0,0,0,0,3,2,114,59 E,,-89.6540914,20.98023809,259908
1124470-999-99,31,4,2023,50,20,46,18,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,4,8,53,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL BERZUNZA,LATERAL,,-89.69009993,20.92706785,259909
1124470-999-101,31,4,2023,50,16,45,19,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,42,19-DIAGONAL,,-89.62577963,21.04869715,259910
1124470-999-102,31,4,2023,50,21,0,19,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,56,0,0,0,0,0,0,0,0,0,0,0,0,3,14,31,,-89.59231887,20.95119505,259911
1124470-999-103,31,4,2023,50,1,4,20,4,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,45,,-89.65486749,21.08598918,259912
1124470-999-104,31,4,2023,50,4,17,20,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,81,46,,-89.61720897,20.95273071,259913
1124470-999-105,31,4,2023,50,7,10,20,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,57,0,0,0,0,0,1,0,0,0,0,0,1,2,63,58,,-89.62150361,20.96605122,259914
1124470-999-108,31,4,2023,50,14,46,20,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,37,0,1,0,0,0,0,0,0,0,0,0,1,2,48,143,,-89.61840117,20.9206629,259915
1124470-999-109,31,4,2023,50,17,25,20,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MANUEL BERZUNZA,81,,-89.70052658,20.94578587,259916
1124470-999-110,31,4,2023,50,18,30,20,4,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,39,0,1,0,0,0,0,0,0,0,0,0,1,2,86,179,,-89.6500792,20.89966258,259917
1124470-999-111,31,4,2023,50,21,56,20,4,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,8,20,0,1,0,0,0,0,0,0,0,0,0,1,2,16,1,,-89.67129569,20.97585145,259918
1124470-999-112,31,4,2023,50,3,7,21,5,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,1,0,0,0,0,0,0,0,0,0,1,2,24 B,,,-89.57888566,21.02021413,259919
1124470-999-113,31,4,2023,50,4,17,21,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,8,42,0,0,0,0,0,0,0,0,0,0,0,0,3,PÉREZ PONCE,,,-89.61633732,20.98531954,259920
1124470-999-114,31,4,2023,50,8,4,21,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PASEOS DE SANTA FE,19,,-89.6894837,21.01380239,259921
1124470-999-115,31,4,2023,50,12,21,21,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,8,62,0,2,0,0,0,0,0,0,0,0,0,2,2,48,127,,-89.61852957,20.92817782,259922
1124470-999-116,31,4,2023,50,17,30,21,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,,-89.52145163,21.02800395,259923
1124470-999-117,31,4,2023,50,20,42,21,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2,112,55,,-89.66141532,21.07423526,259924
1124470-999-118,31,4,2023,50,20,45,21,5,2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,8,60,0,1,0,0,0,0,0,0,0,0,0,1,2,LIC. JOSÉ DE JESÚS LIMA GUTIERREZ,5 B,,-89.64251282,20.99675689,259925
1124470-999-119,31,4,2023,50,23,32,21,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,55,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,,-89.59661377,20.96548858,259926
1124470-999-120,31,4,2023,50,0,13,22,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,AVENIDA RICADO VATE LOPEZ,,-89.62722005,21.03248055,259927
1124470-999-121,31,4,2023,50,1,56,22,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,50,45,,-89.61434136,20.97543259,259928
1124470-999-122,31,4,2023,50,8,14,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,1,0,1,0,0,0,0,0,0,0,2,2,59,104,,-89.65775314,21.06907497,259929
1124470-999-123,31,4,2023,50,11,0,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,74,0,0,0,0,0,0,0,0,0,0,0,0,3,54,117,,-89.624948,20.93424874,259930
1124470-999-124,31,4,2023,50,14,36,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,45,0,0,0,0,0,0,0,0,0,0,0,0,3,30,55,,-89.60556336,21.01961274,259931
