ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1344,1,6,2019,1,14,20,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD BOULEVARD A ZACATECAS,AVENIDA NIÑOS HÉROES,,-102.29095,21.938860000000002
1345,1,6,2019,1,23,50,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA PENSADORES MEXICANOS PONIENTE,,-102.26145,21.915589999999998
1346,1,6,2019,1,4,0,9,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAUCE,CALLE SAN MIGUEL EL ALTO,,-102.3001,21.90989
1347,1,6,2019,1,10,55,9,7,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE OJO DE TIGRE,PRIVADA PRIMERA OJO DE TIGRE,,-102.21363000000001,21.88929
1348,1,6,2019,1,20,5,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE HERMANOS GALEANA,CALLE ALBINO GARCÍA,,-102.26449000000001,21.85655
1349,1,6,2019,1,21,50,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,19,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA HÉROE DE NACOZARI SUR,AVENIDA AGUASCALIENTES SUR,,-102.28279,21.860139999999998
1350,1,6,2019,1,8,0,10,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CALLE DE LA ALIANZA,CALLE LOMA BLANCA,,-102.25791,21.84747
1351,1,6,2019,1,20,35,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,CALLE RÍO JORDÁN,,-102.31700000000001,21.892120000000002
1352,1,6,2019,1,22,45,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA TECNOLÓGICO,CALLE OJOCALIENTE,,-102.26552,21.881439999999998
1353,1,6,2019,1,1,50,11,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GOMEZ MORIN,TALLER DE LOCOMOTORAS,,-102.28074000000001,21.88661
1354,1,6,2019,1,8,15,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,2,0,0,0,0,0,0,0,2,2,AVENIDA AGUASCALIENTES PONIENTE,CALLE GRANADA,,-102.31734,21.863229999999998
1355,1,6,2019,1,8,50,11,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES SUR,BOULEVARD JOSÉ MARÍA CHÁVEZ,,-102.29201,21.85829
1357,1,6,2019,1,13,20,11,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,AVENIDA GLORIETA DON QUIJOTE,,-102.28153,21.878629999999998
1358,1,6,2019,1,12,50,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,CALLE SAN JULIÁN,,-102.30793,21.91611
1359,1,6,2019,1,17,15,11,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,PRIVADA HAROLD R. PAPE,,-102.29745,21.91583
1360,1,6,2019,1,15,20,11,2,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HÉROE INMORTAL,,-102.26931,21.85215
1361,1,6,2019,1,19,20,11,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,16,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA ALCALDES,AVENIDA AGUASCALIENTES ORIENTE,,-102.2745,21.9157
1362,1,6,2019,1,23,10,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI NORTE,AVENIDA ALAMEDA,,-102.28228,21.88263
1363,1,6,2019,1,9,50,11,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,48,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA GABRIELA MISTRAL,CALLE VALLE DE SANTIAGO,,-102.27176999999999,21.903010000000002
1365,1,6,2019,1,9,20,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PARQUE VÍA,CALLE TERESA DE ÁVILA,,-102.27344000000001,21.89648
1366,1,6,2019,1,10,0,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,70,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE 16 DE SEPTIEMBRE,,-102.29185,21.87914
1367,1,6,2019,1,10,5,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LAS AMÉRICAS,AVENIDA CONVENCIÓN DE 1914 SUR,,-102.30294,21.86692
1369,1,6,2019,1,23,40,12,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA FUNDICIÓN,CALLE SAN FRANCISCO,,-102.31152,21.89591
1370,1,6,2019,1,13,15,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,PROLONGACIÓN GENERAL IGNACIO ZARAGOZA,,-102.30388,21.91597
1371,1,6,2019,1,21,40,12,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,29,0,0,0,0,1,0,0,0,0,0,1,0,1,BOULEVARD BOULEVARD A ZACATECAS,AVENIDA NIÑOS HÉROES,,-102.29095,21.938860000000002
1372,1,6,2019,1,3,40,13,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,1,0,0,0,0,0,0,0,1,2,BOULEVARD GUADALUPANO,CALLE DOCTOR FRANCISCO GUEL JIMÉNEZ,,-102.24798,21.914260000000002
1373,1,6,2019,1,10,0,13,4,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES ORIENTE,AVENIDA PASEO OJOCALIENTE,,-102.25433000000001,21.87035
1374,1,6,2019,1,2,24,14,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,1,0,1,0,0,0,0,0,0,0,2,2,CALLE CONSTITUCIÓN,CALLE CONSTITUYENTES,,-102.34196999999999,21.8502
1375,1,6,2019,1,2,20,14,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE VENUSTIANO CARRANZA,CALLE MARIANO MATAMOROS NORTE,,-102.30076,21.880129999999998
1376,1,6,2019,1,18,30,13,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REPÚBLICA DE CHILE,CALLE REPÚBLICA DE ECUADOR,,-102.29992,21.86994
1377,1,6,2019,1,5,20,14,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MACAO,PROLONGACIÓN GOBERNANTES,,-102.2601,21.902279999999998
1378,1,6,2019,1,4,20,14,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE PARÍS,,-102.31827,21.87631
1379,1,6,2019,1,14,45,14,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,ISABEL LA CATOLICA,FRESNO,,-102.31831,21.92436
1380,1,6,2019,1,18,30,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ANTARES,AVENIDA PASEO DE LA CRUZ,,-102.25904,21.87398
1381,1,6,2019,1,18,20,14,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CERRO TLÁLOC,CALLE VOLCÁN LA MALINCHE,,-102.29573,21.83231
1382,1,6,2019,1,23,50,14,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CARLOS SAGREDO,CALLE PONCIANO ARRIAGA,,-102.30426,21.89115
1383,1,6,2019,1,11,20,14,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA TECNOLÓGICO,,-102.24453000000001,21.867739999999998
1386,1,6,2019,1,0,50,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE LIBERTAD,CALLE LARREÁTEGUI,,-102.29992,21.88635
1387,1,6,2019,1,2,10,15,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LUIS DONALDO COLOSIO,BOULEVARD LUIS DONALDO COLOSIO,,-102.31732,21.92429
1388,1,6,2019,1,5,44,15,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA UNIVERSIDAD,AVENIDA AGUASCALIENTES NORTE,,-102.31384,21.916539999999998
1389,1,6,2019,1,7,20,15,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD LICENCIADO MIGUEL DE LA MADRID HURTADO,CALLE MONTE BLANCO,,-102.31862,21.926560000000002
1390,1,6,2019,1,10,50,15,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,99,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AJEDRECISTAS,CALLE LOMA DE MARFIL,,-102.26115,21.8446
1391,1,6,2019,1,13,21,15,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,26,0,1,0,1,0,0,0,0,0,0,0,2,2,SAN GABRIEL,VALLARTA,,-102.23536,21.87809
1392,1,6,2019,1,16,0,15,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PAULINO N. MARTÍ,AVENIDA AGUASCALIENTES NORTE,,-102.28107,21.91508
1393,1,6,2019,1,16,20,15,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,30,0,0,0,2,0,0,0,0,0,0,0,2,2,AVENIDA AGUASCALIENTES SUR,CALLE JARDÍN DE GUADALUPE,,-102.28841,21.85912
1394,1,6,2019,1,23,10,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 PONIENTE,AVENIDA GUADALUPE,,-102.31245,21.88547
1395,1,6,2019,1,1,10,16,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA JOSÉ DE JESÚS GONZÁLEZ GARCÍA,CALLE ERMITA DE SAN SEBASTIÁN,,-102.26016,21.931379999999997
1396,1,6,2019,1,21,40,15,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE GENERAL JOSÉ ISABEL ROBLES,CALLE ABRAHAM GONZÁLEZ,,-102.30516,21.84796
1397,1,6,2019,1,6,20,15,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD GUADALUPANO,AVENIDA SIGLO XXI,,-102.25703,21.90692
1398,1,6,2019,1,22,30,15,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CANAL INTERCEPTOR,CALLE EUCALIPTO,,-102.30424000000001,21.90278
1399,1,6,2019,1,8,40,16,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JUAN BAUTISTA LASALLE,AVENIDA PAULINO N. MARTÍ,,-102.28318,21.919439999999998
1400,1,6,2019,1,10,0,16,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,31,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA INDEPENDENCIA,PRIVADA HAROLD R. PAPE,,-102.29745,21.91583
1401,1,6,2019,1,16,40,16,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE GONZALEZ FRENTE AL CAMPESTRE,,,-102.32529,21.90982
1402,1,6,2019,1,17,20,16,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ANTONIO OROZCO,CALLE H,,-102.2819,21.91019
1403,1,6,2019,1,21,30,16,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2,CALLE MARÍA GUADALUPE RUÍZ DE CHÁVEZ PINALES,CALLE LA UNIÓN,,-102.26053,21.91101
1404,1,6,2019,1,23,0,16,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,AVENIDA PASEO DE LOS BOSQUES,,-102.28232,21.91486
1405,1,6,2019,1,23,50,16,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SOL,CALLE CENIT,,-102.27289,21.863039999999998
1407,1,6,2019,1,2,50,17,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MANUEL GÓMEZ MORÍN,AVENIDA ALAMEDA,,-102.27891,21.883129999999998
1408,1,6,2019,1,2,47,17,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE REINAS DE LA FERIA,CALLE ESFUERZO NACIONAL,,-102.24704,21.89736
1409,1,7,2019,1,19,50,27,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,ZARAGOZA,RIO PIRULES,,-102.29604,21.89145
1412,1,7,2019,1,22,30,27,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GAERZA SADA,PRESA SANDOVALES,,-102.33373,21.917360000000002
1413,1,7,2019,1,0,25,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD ADOLFO RUÍZ CORTINEZ,AVENIDA SIGLO XXI,,-102.36855,21.88296
1414,1,7,2019,1,10,20,27,6,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,5,9,42,0,0,0,0,1,0,0,0,0,0,1,0,1,AVENIDA MANUEL GÓMEZ MORÍN,AVENIDA ALAMEDA,,-102.27891,21.88314
1415,1,7,2019,1,22,40,27,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CULTURA OTOMÍ SUR,CALLE SAN JOSÉ,,-102.24551,21.90181
1416,1,7,2019,1,2,15,28,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE CAUDILLOS,CALLE HERMANOS GALEANA,,-102.26496999999999,21.859070000000003
1417,1,7,2019,1,2,20,28,7,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,3,0,0,0,0,0,3,2,AVENIDA AGUASCALIENTES PONIENTE,PRIVADA PALMA,,-102.31716999999999,21.886589999999998
1418,1,7,2019,1,4,48,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 SUR,CALLE ANTONIO I. VILLARREAL,,-102.27551,21.868679999999998
1419,1,7,2019,1,5,20,28,7,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 NORTE,CALLE LIBERTAD,,-102.30064,21.898410000000002
1420,1,7,2019,1,8,20,28,7,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,4,9,62,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI SUR,AVENIDA GLORIETA DON QUIJOTE,,-102.28134,21.878410000000002
1422,1,7,2019,1,20,0,28,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,69,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,AVENIDA CONVENCIÓN DE 1914 NORTE,,-102.29595,21.89968
1423,1,7,2019,1,2,5,29,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ANDADOR RECINTO CHAVEÑO 504,ANDADOR RECINTO CHAVEÑO 504,,-102.23164,21.86863
1424,1,7,2019,1,2,40,29,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ESFUERZO NACIONAL,CALLE SAN MIGUELITO,,-102.25816999999999,21.89405
1425,1,7,2019,1,5,45,28,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ING. MIGUEL ÁNGEL BARBERENA VEGA,CALLE LLAMARADA,,-102.25749,21.8975
1426,1,7,2019,1,1,30,29,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,PROLONGACIÓN PASEO DE LA ASUNCIÓN,,-102.30161,21.84521
1427,1,7,2019,1,4,25,29,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE ABRAHAM GONZÁLEZ,CALLE ANTONIO DÍAZ SOTO Y GAMA,,-102.30635,21.849120000000003
1429,1,7,2019,1,8,5,29,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI SUR,AVENIDA CONVENCIÓN DE 1914 SUR,,-102.28198,21.86655
1430,1,7,2019,1,15,0,29,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,HEROE INMORTAL,LOMAS DEL SUR,,-102.26892,21.82757
1431,1,7,2019,1,14,20,29,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HEROICO COLEGIO MILITAR,CALLE INGENIERO L. RAMÍREZ,,-102.27575999999999,21.88748
1432,1,7,2019,1,15,55,29,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BERNA,CALLE EL PICACHO,,-102.26555,21.910829999999997
1433,1,7,2019,1,17,50,29,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,5,9,58,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE CHAUTE,CALLE JOCONOSTLE,,-102.24478,21.92783
1434,1,7,2019,1,17,55,29,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PENSADORES MEXICANOS ORIENTE,CALLE EFRAÍN HUERTA,,-102.26099,21.91466
1435,1,7,2019,1,23,25,29,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CULTURA CHICHIMECA,CALLE CULTURA TARASCA,,-102.24580999999999,21.91072
1436,1,7,2019,1,23,40,29,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA AGUASCALIENTES ORIENTE,,-102.2701,21.902820000000002
1438,1,7,2019,1,18,20,30,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA SIGLO XXI,,-102.29172,21.85063
1439,1,7,2019,1,19,20,30,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA MARIANO HIDALGO,CALLE CAUDILLOS,,-102.25824,21.859479999999998
1440,1,7,2019,1,22,10,30,2,1,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MARIANO HIDALGO,CALLE ISAAC DÍAZ DE LEÓN,,-102.25449,21.85074
1441,1,7,2019,1,10,50,31,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LAS AMÉRICAS,AVENIDA CONVENCIÓN DE 1914 SUR,,-102.30294,21.86691
1442,1,7,2019,1,14,30,31,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE VERACRUZ,CALLE VERSALLES,,-102.31376,21.87453
1443,1,7,2019,1,17,5,31,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE URBANISMO,PROLONGACIÓN AVENIDA POLIDUCTO,,-102.24266,21.8723
1444,1,7,2019,1,22,30,31,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE PASEO DEL CEDAZO,,-102.25429,21.87044
1445,1,7,2019,1,3,45,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ARTÍCULO 27,CALLE ARTÍCULO 18,,-102.28399999999999,21.93245
1447,1,7,2019,1,8,40,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE 16 DE SEPTIEMBRE,,-102.29185,21.87914
1448,1,7,2019,1,10,40,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA QUINTA,AVENIDA AGUASCALIENTES SUR,,-102.30064,21.86066
1449,1,7,2019,1,12,45,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA RODOLFO LANDEROS GALLEGOS,CALLE AMPARO DE LA TORRE,,-102.25631,21.90128
1450,1,7,2019,1,14,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA TECNOLÓGICO,AVENIDA OJOCALIENTE,,-102.25317,21.87262
1451,1,7,2019,1,15,15,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,41,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA JOSÉ E. FEMAT GUTIÉRREZ,CALLE GERARDO MACÍAS,,-102.2566,21.92933
