ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
781,1,3,2020,1,13,0,28,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,78,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA SIGLO XXI,,-102.257,21.90699
782,1,3,2020,1,18,10,28,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PAULINO N. MARTÍ,CALLE POZO DE LA HACIENDA,,-102.27891,21.925279999999997
783,1,3,2020,1,19,30,28,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA UNIDAD NACIONAL,CALLE VILLISTA,,-102.27255,21.93485
784,1,3,2020,1,20,30,28,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD LUIS DONALDO COLOSIO,BOULEVARD BOULEVARD A ZACATECAS,,-102.29239,21.92547
785,1,3,2020,1,21,40,28,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.31728000000001,21.88609
786,1,3,2020,1,23,30,28,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA TECNOLÓGICO,,-102.24453000000001,21.867739999999998
787,1,3,2020,1,12,23,28,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE JOSÉ MARÍA LAFRAGUA,,-102.25318,21.86703
788,1,3,2020,1,21,50,28,6,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE ING. MIGUEL ÁNGEL BARBERENA VEGA,,-102.26751999999999,21.89469
789,1,3,2020,1,10,20,29,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,51,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AVENIDA DEL REY,CALLE DIAGONAL ALFIL,,-102.25258000000001,21.844820000000002
790,1,3,2020,1,10,10,28,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA ALAMEDA,,-102.27256,21.884179999999997
791,1,3,2020,1,12,10,29,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,71,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAN FRANCISCO DE LOS VIVEROS,CALLE CHURUBUSCO,,-102.24408000000001,21.88104
792,1,3,2020,1,13,20,29,7,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE GENARO CASTILLO,CALLE DOMINGO VELASCO,,-102.26395,21.93246
794,1,3,2020,1,15,10,29,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HÉROE INMORTAL,,-102.26931,21.85215
795,1,3,2020,1,20,35,29,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE EL MOCHO,CALLE LA CARPA,,-102.24615,21.876829999999998
796,1,3,2020,1,6,45,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAN MARCOS,CALLE SAN ANTONIO PONIENTE,,-102.30926,21.88375
797,1,3,2020,1,13,5,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONSTITUCIÓN,CALLE ARTÍCULO SEXTO,,-102.28487,21.9235
798,1,3,2020,1,15,40,29,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,CALLE PONCIANO ARRIAGA,,-102.29738,21.93581
799,1,3,2020,1,21,50,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HACIENDA DE OJOCALIENTE,CALLE HACIENDA DE AGOSTADERITO,,-102.24991999999999,21.88759
800,1,3,2020,1,9,22,30,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE GERÓNIMO DE LA CUEVA,CALLE PUERTO DE GUAYMAS,,-102.24908,21.93931
801,1,3,2020,1,16,40,30,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES NORTE,CALLE SAN JULIÁN,,-102.30793,21.91611
802,1,3,2020,1,16,0,30,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,CALLE EL MOCHO,,-102.24709,21.87651
803,1,3,2020,1,3,0,31,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PENSADORES MEXICANOS,CALLE PASEO DE LOS PARQUES,,-102.27063000000001,21.90979
804,1,3,2020,1,13,20,30,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE SAN JOSÉ DE LOS REYNOSO,PROLONGACIÓN GENERAL IGNACIO ZARAGOZA,,-102.30359,21.913529999999998
805,1,3,2020,1,17,47,30,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ING. ENRIQUE MONTERO,CALLE 30 DE SEPTIEMBRE,,-102.26035,21.84971
806,1,3,2020,1,3,30,29,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD GUADALUPANO,AVENIDA SIGLO XXI,,-102.257,21.90699
807,1,3,2020,1,8,15,31,2,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,43,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA SALUD,PROLONGACIÓN AVENIDA POLIDUCTO,,-102.24214,21.869310000000002
808,1,3,2020,1,22,10,31,2,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE OJO DE TIGRE,CALLE MALAQUITA,,-102.21269000000001,21.89039
809,1,3,2020,1,14,20,31,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ROMA,CALLE LONDRES,,-102.31662,21.87272
810,1,3,2020,1,16,36,31,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA AJEDRECISTAS,CALLE LOMA PÚRPURA,,-102.26241,21.84412
811,1,3,2020,1,23,10,31,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ALMENDROS,CALLE NOGAL,,-102.31437,21.86946
812,1,3,2020,1,14,15,3,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA ESTATAL LIBRE 69 E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,,,-102.23031,21.758689999999998
813,1,3,2020,1,21,11,25,3,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA ESTATAL LIBRE 2 ENT. KM. 3.3 BOULEVARD AEROPUERTO - EL TARAY,,,-102.33174,21.71604
814,1,3,2020,1,11,39,27,5,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA ESTATAL LIBRE 69 E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,,,-102.24269,21.75066
815,1,3,2020,1,20,20,31,2,0,2,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,8,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA ESTATAL LIBRE 79 NORIAS DE OJOCALIENTE - EL CONEJAL,,,-102.19165,21.94881
816,1,4,2020,1,8,0,1,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,64,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AVENIDA DEL REY,CALLE DIAGONAL ALFIL,,-102.25258000000001,21.844820000000002
817,1,4,2020,1,9,20,1,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,76,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA SIGLO XXI,,-102.28998,21.84027
818,1,4,2020,1,15,5,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD ÁGUILA,AVENIDA MAHATMA GANDHI,,-102.29401999999999,21.85013
819,1,4,2020,1,14,32,1,3,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE CAMINO AL CÓBANO,,-102.2749,21.913120000000003
820,1,4,2020,1,15,30,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE HUACHICHIL,,-102.25259,21.86497
821,1,4,2020,1,20,8,1,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 NORTE,AVENIDA MANUEL GÓMEZ MORÍN,,-102.2856,21.90254
822,1,4,2020,1,23,15,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI SUR,CIRCUITO CIRCUITO DEL TULE,,-102.28123000000001,21.84853
823,1,4,2020,1,3,20,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN DE 1914 ORIENTE,CALLE ALBÉNIZ,,-102.27535999999999,21.89215
824,1,4,2020,1,1,38,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ELÍAS DE LARA,CALLE VILLA DEL RÍO,,-102.2503,21.925810000000002
825,1,4,2020,1,9,50,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,77,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,CALLE RÍO JORDÁN,,-102.31700000000001,21.892129999999998
827,1,4,2020,1,9,50,2,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,CALLE MARGIL DE JESÚS,,-102.29621999999999,21.90155
829,1,4,2020,1,21,0,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,2,0,0,0,0,0,0,0,2,2,OJOCALIENTE,SIERRA MIXES,,-102.25945,21.90375
830,1,4,2020,1,2,0,2,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE INMORTAL,CALLE PRIMERA CONSTITUCIÓN,,-102.26937,21.85493
831,1,4,2020,1,0,15,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AV. SAN GABRIEL,CALLE JICOTE,,-102.22966,21.88178
832,1,4,2020,1,3,15,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.31728000000001,21.88609
833,1,4,2020,1,19,17,2,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MONTE ALBÁN,CALLE SINALOA,,-102.28118,21.85608
835,1,4,2020,1,15,34,3,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,AVENIDA HÉROE DE NACOZARI SUR,,-102.28088000000001,21.846510000000002
836,1,4,2020,1,20,10,3,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,43,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA HÉROE INMORTAL,CALLE JEFES INSURGENTES,,-102.26934,21.852729999999998
837,1,4,2020,1,20,10,3,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.27152,21.87807
839,1,4,2020,1,12,3,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES ORIENTE,CALLE CAMINO AL CÓBANO,,-102.27259000000001,21.9087
840,1,4,2020,1,14,35,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 NORTE,AVENIDA MANUEL GÓMEZ MORÍN,,-102.2856,21.90254
841,1,4,2020,1,15,3,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA ALAMEDA,,-102.27256,21.884179999999997
842,1,4,2020,1,16,0,4,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE AQUILES ELORDUY,,-102.31792,21.88063
843,1,4,2020,1,20,20,4,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE JOSÉ MARÍA CHÁVEZ,CALLE NIETO,,-102.29642,21.88008
845,1,4,2020,1,23,9,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II FRENTE A CANTERAS DE SAN JOSE,,,-102.34366999999999,21.85838
846,1,4,2020,1,12,30,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAN GABRIEL,CALLE SAN CLEMENTE,,-102.31024000000001,21.90162
847,1,4,2020,1,21,10,4,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,37,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AV. SAN GABRIEL,CALLE LA CATRINA,,-102.22915,21.88225
848,1,4,2020,1,4,6,5,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE MÁLAGA,,-102.31744,21.86382
849,1,4,2020,1,11,0,5,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,33,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA SIGLO XXI,CALLE VALLE DE LOS ROMERO,,-102.26873,21.92983
850,1,4,2020,1,13,55,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA GABRIELA MISTRAL,CALLE VALLE DE SANTIAGO,,-102.27271999999999,21.9031
851,1,4,2020,1,14,30,5,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INDEPENDENCIA,AVENIDA AGUASCALIENTES NORTE,,-102.29746999999999,21.91568
852,1,4,2020,1,14,15,5,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,71,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONVENCIÓN DE 1914 ORIENTE,AVENIDA JOSÉ H. ESCOBEDO,,-102.27441,21.890970000000003
853,1,4,2020,1,15,26,5,7,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,12,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA JOSÉ DE JESÚS GONZÁLEZ GARCÍA,CALLE CRISTÓBAL DE TORRES,,-102.258,21.9302
854,1,4,2020,1,18,50,5,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,40,0,1,0,1,0,0,0,0,0,0,0,2,2,AVENIDA SIGLO XXI,CALLE HACIENDA EL TORIL,,-102.25166999999999,21.88812
855,1,4,2020,1,15,0,5,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE VÍA LÁCTEA,AVENIDA PASEO DE LA CRUZ,,-102.26801,21.87291
857,1,4,2020,1,19,30,5,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,45,0,1,0,0,0,0,0,0,0,0,0,1,2,HEROE INMORTAL A UN COSTADO DE LA ZONA DE TOLERANCIA,,,-102.26196,21.81736
858,1,4,2020,1,22,25,5,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ING. MIGUEL ÁNGEL BARBERENA VEGA,CALLE LLAMARADA,,-102.2575,21.897489999999998
859,1,4,2020,1,5,40,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,CALLE PASEO JUAN DE TOLOSA,,-102.2939,21.86356
860,1,4,2020,1,12,20,6,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CARLOS SAGREDO,CALLE SAN COSME,,-102.31115,21.89967
861,1,4,2020,1,18,35,6,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,CALLE VINO,,-102.28018,21.91496
862,1,4,2020,1,6,20,7,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA OJOCALIENTE,AVENIDA AGUASCALIENTES ORIENTE,,-102.25423,21.87029
863,1,4,2020,1,14,50,7,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ARQUEROS,CALLE NUBLADO,,-102.2694,21.86253
864,1,4,2020,1,17,0,7,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONSTITUCIÓN,AVENIDA SAN JOSÉ DE POZO BRAVO,,-102.28045,21.93884
865,1,4,2020,1,9,20,7,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA CONVENCIÓN,PROLONGACIÓN PASEO DE LA ASUNCIÓN,,-102.30111,21.84965
866,1,4,2020,1,10,0,7,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA AGUASCALIENTES ORIENTE,PRIVADA FUTURISTA,,-102.26674,21.89449
867,1,4,2020,1,9,45,8,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,RASGO ARROYO,,-102.3189,21.91499
868,1,4,2020,1,15,0,8,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LOS MAESTROS,CALLE JOSÉ MARÍA GONZÁLEZ BOCANEGRA,,-102.31822,21.85166
869,1,4,2020,1,18,0,8,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,40,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA UNIVERSIDAD,AVENIDA CANAL INTERCEPTOR,,-102.30765,21.90276
870,1,4,2020,1,12,10,8,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD JOSÉ MARÍA CHÁVEZ,AVENIDA CONVENCIÓN DE 1914 SUR,,-102.2942,21.86538
871,1,4,2020,1,15,55,8,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI SUR,AVENIDA GLORIETA DON QUIJOTE,,-102.28134,21.878410000000002
872,1,4,2020,1,22,19,8,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES NORTE,CALLE PARRAS,,-102.27866,21.91489
873,1,4,2020,1,4,20,9,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AGUASCALIENTES PONIENTE,CALLE NIZA,,-102.3185,21.87369
876,1,4,2020,1,13,20,9,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HÉROE DE NACOZARI NORTE,CALLE AFRODITA,,-102.28990999999999,21.906370000000003
877,1,4,2020,1,13,55,9,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,38,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE JOSÉ TRINIDAD VELA SALAS,CALLE CATEDRÁTICOS,,-102.23966999999999,21.87145
878,1,4,2020,1,17,40,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LOS MAESTROS,AVENIDA CONVENCIÓN,,-102.3171,21.85419
880,1,4,2020,1,22,0,9,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CALLE 16 DE SEPTIEMBRE,,-102.29185,21.87914
881,1,4,2020,1,23,30,9,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD GUADALUPANO,CALLE CUMBRES,,-102.25622,21.90765
882,1,4,2020,1,10,10,10,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA PRÓCERES DE LA ENSEÑANZA,CALLE ANTONIA LÓPEZ DE CHÁVEZ,,-102.23543000000001,21.86536
883,1,4,2020,1,0,40,10,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LOS MAESTROS,AVENIDA AGUASCALIENTES PONIENTE,,-102.314,21.85918
884,1,4,2020,1,2,20,11,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO LUNA CRECIENTE # 222,,,-102.2412,21.89344
885,1,4,2020,1,10,55,10,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE ESPIGA,CALLE CALLE DEL MAIZAL,,-102.25316,21.89112
886,1,4,2020,1,6,25,11,6,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,37,0,0,0,1,0,0,0,0,0,0,0,1,2,AVENIDA FUNDICIÓN,CALLE ARROYO DE LOS ARELLANO,,-102.3072,21.89094
